"","years_AD","age_calBP","d13C","core","long","lat","d18O"
"907",-7075,9025,-2.276452964,"pumacocha",NA,NA,-11.02521305
"908",-7038,8988,-2.464378093,"pumacocha",NA,NA,-10.96915761
"909",-7000,8950,-2.275291603,"pumacocha",NA,NA,-11.36566841
"910",-6963,8913,-2.520640746,"pumacocha",NA,NA,-11.34313715
"911",-6926,8876,-2.402366802,"pumacocha",NA,NA,-10.90013731
"912",-6889,8839,-2.101297819,"pumacocha",NA,NA,-11.50050881
"913",-6852,8802,-2.715170041,"pumacocha",NA,NA,-11.58790188
"914",-6815,8765,-2.794313342,"pumacocha",NA,NA,-11.2471244
"915",-6778,8728,-2.384343946,"pumacocha",NA,NA,-11.09021177
"916",-6741,8691,-1.966486043,"pumacocha",NA,NA,-11.25194497
"917",-6704,8654,-2.669055285,"pumacocha",NA,NA,-11.21915235
"918",-6668,8618,-2.494397847,"pumacocha",NA,NA,-11.39744947
"919",-6631,8581,-2.093738511,"pumacocha",NA,NA,-10.9784559
"920",-6595,8545,-2.449469509,"pumacocha",NA,NA,-11.51428301
"921",-6558,8508,-2.589125739,"pumacocha",NA,NA,-11.05246009
"922",-6522,8472,-2.293458165,"pumacocha",NA,NA,-11.00566834
"923",-6486,8436,-2.185089415,"pumacocha",NA,NA,-11.19279906
"924",-6450,8400,-2.512273622,"pumacocha",NA,NA,-11.3418981
"925",-6414,8364,-2.347465276,"pumacocha",NA,NA,-11.22696082
"926",-6378,8328,-2.249344984,"pumacocha",NA,NA,-11.53181708
"927",-6342,8292,-2.607571791,"pumacocha",NA,NA,-11.60713416
"928",-6306,8256,-2.481754332,"pumacocha",NA,NA,-11.32416294
"929",-6270,8220,-2.755465766,"pumacocha",NA,NA,-11.67500057
"930",-6235,8185,-3.018014013,"pumacocha",NA,NA,-11.81073386
"931",-6199,8149,-2.486909572,"pumacocha",NA,NA,-11.76713685
"932",-6164,8114,-2.376587893,"pumacocha",NA,NA,-11.49360355
"933",-6129,8079,-2.203900187,"pumacocha",NA,NA,-11.52359981
"934",-6094,8044,-2.498444009,"pumacocha",NA,NA,-11.71060303
"935",-6059,8009,-1.811301538,"pumacocha",NA,NA,-11.27584254
"936",-6024,7974,-2.922197479,"pumacocha",NA,NA,-11.91108109
"937",-5989,7939,-2.860975657,"pumacocha",NA,NA,-12.03132969
"938",-5954,7904,-2.61236506,"pumacocha",NA,NA,-11.7103065
"939",-5919,7869,-2.483762902,"pumacocha",NA,NA,-11.29962334
"940",-5885,7835,-2.48461813,"pumacocha",NA,NA,-11.08327631
"941",-5850,7800,-2.578710716,"pumacocha",NA,NA,-11.63672603
"942",-5816,7766,-2.747526266,"pumacocha",NA,NA,-11.69751198
"943",-5782,7732,-2.252300643,"pumacocha",NA,NA,-11.65647847
"944",-5748,7698,-2.414661709,"pumacocha",NA,NA,-11.46733649
"945",-5729,7679,-2.56327479,"pumacocha",NA,NA,-11.51240053
"946",-5722,7672,-3.15037238,"pumacocha",NA,NA,-11.22025104
"947",-5715,7665,-3.324945405,"pumacocha",NA,NA,-11.46740628
"948",-5709,7659,-2.686341368,"pumacocha",NA,NA,-11.52751065
"949",-5697,7647,-2.427565802,"pumacocha",NA,NA,-11.39829486
"950",-5663,7613,-2.21546913,"pumacocha",NA,NA,-11.29963086
"951",-5629,7579,-2.506119003,"pumacocha",NA,NA,-11.28797505
"952",-5595,7545,-2.362321968,"pumacocha",NA,NA,-11.52792278
"953",-5562,7512,-2.863814486,"pumacocha",NA,NA,-11.47700863
"954",-5528,7478,-2.72036119,"pumacocha",NA,NA,-11.84581885
"955",-5495,7445,-2.729864627,"pumacocha",NA,NA,-11.97381803
"956",-5475,7425,-2.670446741,"pumacocha",NA,NA,-11.97798076
"957",-5442,7392,-2.517050187,"pumacocha",NA,NA,-12.0553353
"958",-5409,7359,-2.269705268,"pumacocha",NA,NA,-11.83984543
"959",-5376,7326,-2.23491923,"pumacocha",NA,NA,-11.74365109
"960",-5343,7293,-2.46640137,"pumacocha",NA,NA,-12.01465681
"961",-5311,7261,-2.685783306,"pumacocha",NA,NA,-11.64469179
"962",-5278,7228,-2.559566894,"pumacocha",NA,NA,-11.64965939
"963",-5245,7195,-2.273491779,"pumacocha",NA,NA,-11.43300115
"964",-5213,7163,-2.398421679,"pumacocha",NA,NA,-11.43281847
"965",-5181,7131,-2.566610629,"pumacocha",NA,NA,-12.19228574
"966",-5149,7099,-2.660765564,"pumacocha",NA,NA,-11.95502546
"967",-5117,7067,-2.670095886,"pumacocha",NA,NA,-12.26667368
"968",-5085,7035,-2.657743116,"pumacocha",NA,NA,-11.81736595
"969",-5053,7003,-2.438135987,"pumacocha",NA,NA,-11.96343385
"970",-5021,6971,-2.028751878,"pumacocha",NA,NA,-11.50172873
"971",-4990,6940,-1.938955467,"pumacocha",NA,NA,-11.59315864
"972",-4958,6908,-1.937664699,"pumacocha",NA,NA,-11.56994317
"973",-4927,6877,-2.062189394,"pumacocha",NA,NA,-11.55678348
"974",-4896,6846,-2.134424066,"pumacocha",NA,NA,-11.67394914
"975",-4865,6815,-2.120986159,"pumacocha",NA,NA,-11.65701952
"976",-4834,6784,-2.133506379,"pumacocha",NA,NA,-11.62391369
"977",-4803,6753,-2.074181858,"pumacocha",NA,NA,-11.63877539
"978",-4772,6722,-1.964493245,"pumacocha",NA,NA,-11.44798036
"979",-4741,6691,-2.140376983,"pumacocha",NA,NA,-11.63221952
"980",-4711,6661,-2.109760481,"pumacocha",NA,NA,-11.64409764
"981",-4680,6630,-2.177152233,"pumacocha",NA,NA,-11.59007192
"982",-4650,6600,-2.171699856,"pumacocha",NA,NA,-11.77058078
"983",-4620,6570,-2.098954318,"pumacocha",NA,NA,-11.57690388
"984",-4590,6540,-2.141056133,"pumacocha",NA,NA,-11.62004265
"985",-4560,6510,-2.070235147,"pumacocha",NA,NA,-11.71800997
"986",-4530,6480,-2.116683732,"pumacocha",NA,NA,-11.70605925
"987",-4500,6450,-2.120662505,"pumacocha",NA,NA,-11.6355031
"988",-4471,6421,-2.221781458,"pumacocha",NA,NA,-11.83435451
"989",-4441,6391,-2.084927999,"pumacocha",NA,NA,-11.78335075
"990",-4412,6362,-2.454498476,"pumacocha",NA,NA,-11.45879421
"991",-4383,6333,-2.45456082,"pumacocha",NA,NA,-11.66565976
"992",-4354,6304,-2.450958893,"pumacocha",NA,NA,-11.27388873
"993",-4325,6275,-2.231098815,"pumacocha",NA,NA,-11.09597672
"994",-4296,6246,-2.417671812,"pumacocha",NA,NA,-11.2289505
"995",-4267,6217,-2.740400179,"pumacocha",NA,NA,-11.85882792
"996",-4239,6189,-2.645855207,"pumacocha",NA,NA,-11.65011425
"997",-4210,6160,-2.816424982,"pumacocha",NA,NA,-11.79317903
"998",-4182,6132,-2.566226836,"pumacocha",NA,NA,-11.74547675
"999",-4154,6104,-2.498947819,"pumacocha",NA,NA,-12.19686881
"1000",-4126,6076,-2.236637102,"pumacocha",NA,NA,-12.10866964
"1001",-4098,6048,-2.697028597,"pumacocha",NA,NA,-12.34711783
"1002",-4070,6020,-2.586546245,"pumacocha",NA,NA,-12.1535473
"1003",-4042,5992,-2.669523548,"pumacocha",NA,NA,-12.35784787
"1004",-4015,5965,-2.771918852,"pumacocha",NA,NA,-12.46903596
"1005",-3987,5937,-2.253621655,"pumacocha",NA,NA,-11.81088058
"1006",-3960,5910,-2.696695383,"pumacocha",NA,NA,-11.90614196
"1007",-3933,5883,-2.206810714,"pumacocha",NA,NA,-12.00792888
"1008",-3906,5856,-2.181940879,"pumacocha",NA,NA,-11.92713446
"1009",-3879,5829,-2.533816886,"pumacocha",NA,NA,-12.01498737
"1010",-3852,5802,-2.148677922,"pumacocha",NA,NA,-11.90316892
"1011",-3825,5775,-2.572126912,"pumacocha",NA,NA,-11.90932669
"1012",-3798,5748,-2.570128519,"pumacocha",NA,NA,-12.22370894
"1013",-3772,5722,-2.472617933,"pumacocha",NA,NA,-12.029953
"1014",-3746,5696,-2.475496858,"pumacocha",NA,NA,-12.14256381
"1015",-3719,5669,-2.673100011,"pumacocha",NA,NA,-12.35145545
"1016",-3693,5643,-2.535569377,"pumacocha",NA,NA,-12.34717407
"1017",-3667,5617,-2.382966124,"pumacocha",NA,NA,-12.0752859
"1018",-3641,5591,-2.476334671,"pumacocha",NA,NA,-12.05137794
"1019",-3616,5566,-2.636831831,"pumacocha",NA,NA,-11.86165261
"1020",-3590,5540,-2.641954853,"pumacocha",NA,NA,-12.11392399
"1021",-3565,5515,-2.471698173,"pumacocha",NA,NA,-11.92150798
"1022",-3539,5489,-2.37187092,"pumacocha",NA,NA,-11.64638761
"1023",-3514,5464,-2.275409712,"pumacocha",NA,NA,-11.8849689
"1024",-3489,5439,-2.263291066,"pumacocha",NA,NA,-11.96310743
"1025",-3464,5414,-2.658798444,"pumacocha",NA,NA,-11.89436128
"1026",-3439,5389,-2.527750722,"pumacocha",NA,NA,-12.14246758
"1027",-3414,5364,-2.26608666,"pumacocha",NA,NA,-11.96397227
"1028",-3390,5340,-2.376569783,"pumacocha",NA,NA,-12.3194765
"1029",-3365,5315,-2.312519743,"pumacocha",NA,NA,-11.88473207
"1030",-3341,5291,-2.322361012,"pumacocha",NA,NA,-11.8518657
"1031",-3317,5267,-2.641910334,"pumacocha",NA,NA,-11.61602058
"1032",-3293,5243,-2.62172762,"pumacocha",NA,NA,-12.03762909
"1033",-3269,5219,-2.467751523,"pumacocha",NA,NA,-12.10813128
"1034",-3245,5195,-2.541175689,"pumacocha",NA,NA,-12.15075627
"1035",-3221,5171,-2.456477346,"pumacocha",NA,NA,-11.93554822
"1036",-3198,5148,-2.672450182,"pumacocha",NA,NA,-12.12306958
"1037",-3174,5124,-0.330482762,"pumacocha",NA,NA,-12.05253522
"1038",-3151,5101,-2.742338653,"pumacocha",NA,NA,-12.24993349
"1039",-3127,5077,-2.789535487,"pumacocha",NA,NA,-12.31507113
"1040",-3104,5054,-2.997598577,"pumacocha",NA,NA,-12.40126298
"1041",-3081,5031,-2.630264589,"pumacocha",NA,NA,-12.26283683
"1042",-3059,5009,-2.918595819,"pumacocha",NA,NA,-12.88197147
"1043",-3036,4986,-3.005588083,"pumacocha",NA,NA,-12.76686268
"1044",-3013,4963,-3.126328552,"pumacocha",NA,NA,-12.52662731
"1045",-2991,4941,-3.155047552,"pumacocha",NA,NA,-12.49747541
"1046",-2968,4918,-3.605925313,"pumacocha",NA,NA,-12.80706354
"1047",-2945,4895,-3.236160914,"pumacocha",NA,NA,-12.40885665
"1048",-2941,4891,-2.945513964,"pumacocha",NA,NA,-12.44475498
"1049",-2936,4886,-3.786090063,"pumacocha",NA,NA,-12.89372963
"1050",-2932,4882,-3.697435657,"pumacocha",NA,NA,-12.65436333
"1051",-2927,4877,-2.402737166,"pumacocha",NA,NA,-11.96153733
"1052",-2923,4873,-2.564211519,"pumacocha",NA,NA,-12.06203937
"1053",-2918,4868,-2.753392497,"pumacocha",NA,NA,-12.32744136
"1054",-2914,4864,-3.468779146,"pumacocha",NA,NA,-11.79639613
"1055",-2910,4860,-4.112033637,"pumacocha",NA,NA,-13.28034887
"1056",-2905,4855,-3.37026655,"pumacocha",NA,NA,-12.59600393
"1057",-2901,4851,-3.773150857,"pumacocha",NA,NA,-12.98399878
"1058",-2896,4846,-4.38785562,"pumacocha",NA,NA,-13.40759071
"1059",-2892,4842,-3.459045568,"pumacocha",NA,NA,-12.39284518
"1060",-2888,4838,-3.459613566,"pumacocha",NA,NA,-13.03233291
"1061",-2883,4833,-3.801052774,"pumacocha",NA,NA,-13.00660394
"1062",-2879,4829,-3.59990997,"pumacocha",NA,NA,-12.71520588
"1063",-2875,4825,-4.063542882,"pumacocha",NA,NA,-12.95061122
"1064",-2870,4820,-3.443105392,"pumacocha",NA,NA,-12.70674835
"1065",-2866,4816,-3.564544021,"pumacocha",NA,NA,-12.15208024
"1066",-2862,4812,-2.519080512,"pumacocha",NA,NA,-11.9597647
"1067",-2857,4807,-2.760459298,"pumacocha",NA,NA,-12.2590109
"1068",-2853,4803,-2.619519858,"pumacocha",NA,NA,-12.10663401
"1069",-2842,4792,-2.80287365,"pumacocha",NA,NA,-12.34237516
"1070",-2821,4771,-2.680079295,"pumacocha",NA,NA,-12.20987
"1071",-2799,4749,-3.149164626,"pumacocha",NA,NA,-12.27830869
"1072",-2778,4728,-3.320073773,"pumacocha",NA,NA,-12.66354739
"1073",-2757,4707,-3.080292196,"pumacocha",NA,NA,-12.83247595
"1074",-2736,4686,-3.121325876,"pumacocha",NA,NA,-12.35382645
"1075",-2715,4665,-3.161990083,"pumacocha",NA,NA,-12.43772058
"1076",-2694,4644,-3.068755671,"pumacocha",NA,NA,-12.91764805
"1077",-2673,4623,-3.417256131,"pumacocha",NA,NA,-12.21312774
"1078",-2653,4603,-2.949679072,"pumacocha",NA,NA,-12.58432934
"1079",-2632,4582,-3.305565692,"pumacocha",NA,NA,-12.95314721
"1080",-2612,4562,-3.419184906,"pumacocha",NA,NA,-12.51477033
"1081",-2591,4541,-3.54444257,"pumacocha",NA,NA,-12.81563109
"1082",-2571,4521,-3.187646109,"pumacocha",NA,NA,-12.84649093
"1083",-2551,4501,-3.119111373,"pumacocha",NA,NA,-12.82080428
"1084",-2531,4481,-3.182630385,"pumacocha",NA,NA,-12.94096523
"1085",-2512,4462,-3.106185489,"pumacocha",NA,NA,-12.96590792
"1086",-2492,4442,-3.134631738,"pumacocha",NA,NA,-13.14249623
"1087",-2473,4423,-3.081889027,"pumacocha",NA,NA,-12.85573008
"1088",-2453,4403,-2.993835119,"pumacocha",NA,NA,-12.70311014
"1089",-2434,4384,-3.176300196,"pumacocha",NA,NA,-12.72852474
"1090",-2415,4365,-3.342425747,"pumacocha",NA,NA,-13.03772584
"1091",-2396,4346,-3.288059114,"pumacocha",NA,NA,-12.76296689
"1092",-2389,4339,-3.14763298,"pumacocha",NA,NA,-12.7032569
"1093",-2370,4320,-3.034082787,"pumacocha",NA,NA,-12.53420685
"1094",-2351,4301,-3.168491634,"pumacocha",NA,NA,-12.75455221
"1095",-2332,4282,-3.048834277,"pumacocha",NA,NA,-12.83621351
"1096",-2314,4264,-3.076799318,"pumacocha",NA,NA,-12.57091478
"1097",-2295,4245,-2.867362667,"pumacocha",NA,NA,-12.597261
"1098",-2277,4227,-3.015491345,"pumacocha",NA,NA,-12.70759318
"1099",-2259,4209,-3.072632784,"pumacocha",NA,NA,-12.82117415
"1100",-2241,4191,-2.853485008,"pumacocha",NA,NA,-12.68508513
"1101",-2223,4173,-3.127235664,"pumacocha",NA,NA,-12.3944916
"1102",-2205,4155,-2.947207892,"pumacocha",NA,NA,-12.47055591
"1103",-2187,4137,-2.968069267,"pumacocha",NA,NA,-12.66740813
"1104",-2169,4119,-2.787698528,"pumacocha",NA,NA,-12.51514548
"1105",-2152,4102,-2.804097688,"pumacocha",NA,NA,-12.50787409
"1106",-2134,4084,-2.890665152,"pumacocha",NA,NA,-12.55130406
"1107",-2117,4067,-3.019693202,"pumacocha",NA,NA,-12.54993548
"1108",-2099,4049,-2.893000706,"pumacocha",NA,NA,-12.66664658
"1109",-2082,4032,-2.93829541,"pumacocha",NA,NA,-12.39044189
"1110",-2065,4015,-2.883188405,"pumacocha",NA,NA,-12.54582123
"1111",-2048,3998,-2.633279229,"pumacocha",NA,NA,-12.70916405
"1112",-2031,3981,-2.624481129,"pumacocha",NA,NA,-12.56917085
"1113",-2015,3965,-2.760702854,"pumacocha",NA,NA,-12.82042024
"1114",-1998,3948,-2.699194949,"pumacocha",NA,NA,-12.9157647
"1115",-1981,3931,-2.872809817,"pumacocha",NA,NA,-12.61423324
"1116",-1965,3915,-2.693115709,"pumacocha",NA,NA,-12.8872894
"1117",-1949,3899,-2.932531569,"pumacocha",NA,NA,-12.4120568
"1118",-1932,3882,-3.069040444,"pumacocha",NA,NA,-12.71153911
"1119",-1916,3866,-2.625850444,"pumacocha",NA,NA,-12.45978623
"1120",-1900,3850,-2.675497002,"pumacocha",NA,NA,-12.40106713
"1121",-1884,3834,-2.622916379,"pumacocha",NA,NA,-12.85044639
"1122",-1868,3818,-2.428993205,"pumacocha",NA,NA,-12.59312946
"1123",-1853,3803,-2.885130793,"pumacocha",NA,NA,-13.12174293
"1124",-1837,3787,-2.378899233,"pumacocha",NA,NA,-12.83534208
"1125",-1821,3771,-2.773278424,"pumacocha",NA,NA,-12.78103981
"1126",-1806,3756,-2.71808439,"pumacocha",NA,NA,-13.0642034
"1127",-1791,3741,-2.731589931,"pumacocha",NA,NA,-12.93172716
"1128",-1775,3725,-2.643954766,"pumacocha",NA,NA,-12.89561813
"1129",-1760,3710,-2.828667177,"pumacocha",NA,NA,-12.42319243
"1130",-1745,3695,-2.673384837,"pumacocha",NA,NA,-12.56519805
"1131",-1730,3680,-2.907058379,"pumacocha",NA,NA,-12.23493382
"1132",-1715,3665,-3.028914464,"pumacocha",NA,NA,-12.48588069
"1133",-1700,3650,-2.828606774,"pumacocha",NA,NA,-13.21523214
"1134",-1686,3636,-2.817311323,"pumacocha",NA,NA,-12.64165024
"1135",-1671,3621,-2.812850583,"pumacocha",NA,NA,-12.95469192
"1136",-1656,3606,-2.713426821,"pumacocha",NA,NA,-13.00544489
"1137",-1642,3592,-2.530334085,"pumacocha",NA,NA,-12.81386054
"1138",-1628,3578,-2.585582039,"pumacocha",NA,NA,-12.92111519
"1139",-1613,3563,-2.889399269,"pumacocha",NA,NA,-13.00177941
"1140",-1599,3549,-2.532914905,"pumacocha",NA,NA,-12.83827837
"1141",-1585,3535,-2.725885937,"pumacocha",NA,NA,-12.99699299
"1142",-1571,3521,-2.839144321,"pumacocha",NA,NA,-13.06173151
"1143",-1557,3507,-2.708947696,"pumacocha",NA,NA,-12.70202485
"1144",-1543,3493,-2.648589428,"pumacocha",NA,NA,-12.8844425
"1145",-1529,3479,-3.127049784,"pumacocha",NA,NA,-12.95713055
"1146",-1516,3466,-2.890467273,"pumacocha",NA,NA,-12.94584436
"1147",-1502,3452,-3.244768876,"pumacocha",NA,NA,-12.82056643
"1148",-1488,3438,-3.211446441,"pumacocha",NA,NA,-12.81627325
"1149",-1475,3425,-3.325140879,"pumacocha",NA,NA,-12.80087296
"1150",-1462,3412,-3.384373807,"pumacocha",NA,NA,-12.96058316
"1151",-1448,3398,-3.296412213,"pumacocha",NA,NA,-12.86513331
"1152",-1435,3385,-3.315495603,"pumacocha",NA,NA,-12.79230556
"1153",-1422,3372,-3.273989002,"pumacocha",NA,NA,-12.99589291
"1154",-1409,3359,-3.276438298,"pumacocha",NA,NA,-12.93934859
"1155",-1396,3346,-3.000865197,"pumacocha",NA,NA,-13.04925382
"1156",-1383,3333,-3.232357606,"pumacocha",NA,NA,-13.17425289
"1157",-1370,3320,-2.652485116,"pumacocha",NA,NA,-12.99518347
"1158",-1357,3307,-2.787018928,"pumacocha",NA,NA,-13.03753704
"1159",-1344,3294,-2.848632224,"pumacocha",NA,NA,-13.28185214
"1160",-1332,3282,-2.660440792,"pumacocha",NA,NA,-13.31070567
"1161",-1319,3269,-2.914057035,"pumacocha",NA,NA,-13.12201724
"1162",-1306,3256,-2.820854106,"pumacocha",NA,NA,-13.13963958
"1163",-1294,3244,-2.856785855,"pumacocha",NA,NA,-13.05837501
"1164",-1285,3235,-3.076488552,"pumacocha",NA,NA,-13.03102289
"1165",-1273,3223,-3.030039909,"pumacocha",NA,NA,-13.1623087
"1166",-1261,3211,-2.981972699,"pumacocha",NA,NA,-13.04613316
"1167",-1248,3198,-3.093395451,"pumacocha",NA,NA,-13.34412235
"1168",-1236,3186,-3.047396631,"pumacocha",NA,NA,-13.16426052
"1169",-1224,3174,-2.962486562,"pumacocha",NA,NA,-13.29860092
"1170",-1212,3162,-2.913848869,"pumacocha",NA,NA,-13.19118666
"1171",-1200,3150,-3.250755799,"pumacocha",NA,NA,-13.33791767
"1172",-1188,3138,-3.118944023,"pumacocha",NA,NA,-13.49338972
"1173",-1176,3126,-3.102353057,"pumacocha",NA,NA,-13.40997315
"1174",-1164,3114,-3.261301974,"pumacocha",NA,NA,-13.20216662
"1175",-1152,3102,-3.208138094,"pumacocha",NA,NA,-12.88261222
"1176",-1141,3091,-3.247150927,"pumacocha",NA,NA,-13.10086145
"1177",-1129,3079,-3.582947271,"pumacocha",NA,NA,-13.15429238
"1178",-1117,3067,-3.293467723,"pumacocha",NA,NA,-13.08265798
"1179",-1106,3056,-3.699915234,"pumacocha",NA,NA,-13.25572393
"1180",-1094,3044,-3.427155099,"pumacocha",NA,NA,-13.03631451
"1181",-1083,3033,-3.597321421,"pumacocha",NA,NA,-13.24158459
"1182",-1071,3021,-3.809324092,"pumacocha",NA,NA,-13.23345547
"1183",-1060,3010,-3.080040567,"pumacocha",NA,NA,-13.04979352
"1184",-1048,2998,-3.151354749,"pumacocha",NA,NA,-13.22390051
"1185",-1037,2987,-2.948520013,"pumacocha",NA,NA,-13.20225776
"1186",-1026,2976,-2.852873513,"pumacocha",NA,NA,-12.81118667
"1187",-1014,2964,-3.076798553,"pumacocha",NA,NA,-13.17017029
"1188",-1003,2953,-3.08795808,"pumacocha",NA,NA,-13.04000001
"1189",-992,2942,-3.286224112,"pumacocha",NA,NA,-13.20168441
"1190",-981,2931,-3.147983161,"pumacocha",NA,NA,-13.065578
"1191",-970,2920,-3.585913013,"pumacocha",NA,NA,-12.99228242
"1192",-959,2909,-3.347332896,"pumacocha",NA,NA,-12.82710176
"1193",-948,2898,-3.263313243,"pumacocha",NA,NA,-12.88151685
"1194",-937,2887,-3.091060596,"pumacocha",NA,NA,-12.91351692
"1195",-936,2886,-3.208952215,"pumacocha",NA,NA,-12.81453428
"1196",-925,2875,-3.084355249,"pumacocha",NA,NA,-12.81408119
"1197",-914,2864,-2.926561321,"pumacocha",NA,NA,-13.24962859
"1198",-903,2853,-3.037921094,"pumacocha",NA,NA,-12.97990775
"1199",-892,2842,-2.852910602,"pumacocha",NA,NA,-12.94239252
"1200",-882,2832,-2.835355215,"pumacocha",NA,NA,-13.15990348
"1201",-871,2821,-3.108778025,"pumacocha",NA,NA,-13.17637091
"1202",-860,2810,-2.91455992,"pumacocha",NA,NA,-13.13854262
"1203",-849,2799,-3.347867599,"pumacocha",NA,NA,-12.87956448
"1204",-838,2788,-3.195307928,"pumacocha",NA,NA,-12.63709277
"1205",-828,2778,-3.674931518,"pumacocha",NA,NA,-13.18669312
"1206",-817,2767,-3.476926274,"pumacocha",NA,NA,-13.14653605
"1207",-806,2756,-3.420613098,"pumacocha",NA,NA,-13.25045227
"1208",-795,2745,-3.44069967,"pumacocha",NA,NA,-12.99106267
"1209",-785,2735,-3.842870834,"pumacocha",NA,NA,-13.13512155
"1210",-774,2724,-3.652184096,"pumacocha",NA,NA,-13.05126277
"1211",-763,2713,-3.48170501,"pumacocha",NA,NA,-13.28366577
"1212",-753,2703,-3.470802904,"pumacocha",NA,NA,-13.10546949
"1213",-742,2692,-3.559549468,"pumacocha",NA,NA,-13.32525918
"1214",-731,2681,-3.510306261,"pumacocha",NA,NA,-13.52895237
"1215",-721,2671,-3.45151353,"pumacocha",NA,NA,-13.23072239
"1216",-710,2660,-3.452166131,"pumacocha",NA,NA,-13.24445278
"1217",-699,2649,-3.321982582,"pumacocha",NA,NA,-13.32854426
"1218",-689,2639,-3.317640735,"pumacocha",NA,NA,-13.23320805
"1219",-678,2628,-3.615955073,"pumacocha",NA,NA,-13.4078086
"1220",-667,2617,-3.332672679,"pumacocha",NA,NA,-13.37685008
"1221",-657,2607,-3.74697519,"pumacocha",NA,NA,-13.55244462
"1222",-655,2605,-4.373522993,"pumacocha",NA,NA,-13.07324893
"1223",-653,2603,-4.862931712,"pumacocha",NA,NA,-14.73288804
"1224",-650,2600,-4.261927036,"pumacocha",NA,NA,-14.75436375
"1225",-648,2598,-4.447767418,"pumacocha",NA,NA,-14.56802727
"1226",-646,2596,-4.485329864,"pumacocha",NA,NA,-14.68848488
"1227",-644,2594,-3.372708072,"pumacocha",NA,NA,-13.74898453
"1228",-642,2592,-3.748463401,"pumacocha",NA,NA,-13.27601553
"1229",-640,2590,-4.071836422,"pumacocha",NA,NA,-13.70096666
"1230",-638,2588,-4.360777574,"pumacocha",NA,NA,-13.71350292
"1231",-628,2578,-3.821682785,"pumacocha",NA,NA,-13.62697139
"1232",-617,2567,-3.401531036,"pumacocha",NA,NA,-13.41920176
"1233",-606,2556,-3.359873928,"pumacocha",NA,NA,-13.24035804
"1234",-596,2546,-3.243139182,"pumacocha",NA,NA,-13.03525976
"1235",-585,2535,-3.305056216,"pumacocha",NA,NA,-12.98599342
"1236",-574,2524,-3.340931283,"pumacocha",NA,NA,-12.97221081
"1237",-563,2513,-3.3857012,"pumacocha",NA,NA,-13.09555101
"1238",-553,2503,-3.225139957,"pumacocha",NA,NA,-12.96001324
"1239",-542,2492,-3.70711209,"pumacocha",NA,NA,-13.02697539
"1240",-531,2481,-3.605840955,"pumacocha",NA,NA,-13.09795948
"1241",-520,2470,-3.630707514,"pumacocha",NA,NA,-13.05855678
"1242",-510,2460,-3.373309864,"pumacocha",NA,NA,-13.16774312
"1243",-499,2449,-3.361536717,"pumacocha",NA,NA,-13.20471474
"1244",-488,2438,-3.261658697,"pumacocha",NA,NA,-13.02371292
"1245",-477,2427,-3.446114746,"pumacocha",NA,NA,-13.11988452
"1246",-466,2416,-3.320485113,"pumacocha",NA,NA,-12.91185178
"1247",-455,2405,-3.305423283,"pumacocha",NA,NA,-12.37998928
"1248",-444,2394,-3.275202585,"pumacocha",NA,NA,-12.44676613
"1249",-433,2383,-3.032991208,"pumacocha",NA,NA,-12.57117508
"1250",-422,2372,-3.088022376,"pumacocha",NA,NA,-12.87304306
"1251",-411,2361,-3.017085734,"pumacocha",NA,NA,-13.08033493
"1252",-400,2350,-2.74237028,"pumacocha",NA,NA,-12.90662166
"1253",-389,2339,-3.005215182,"pumacocha",NA,NA,-12.78073871
"1254",-377,2327,-3.184678866,"pumacocha",NA,NA,-12.61893489
"1255",-366,2316,-3.210287968,"pumacocha",NA,NA,-12.57976335
"1256",-355,2305,-3.036466943,"pumacocha",NA,NA,-12.72664419
"1257",-343,2293,-3.196334629,"pumacocha",NA,NA,-13.15610392
"1258",-278,2228,-2.260679247,"pumacocha",NA,NA,-13.22392049
"1259",-275,2225,-3.108007097,"pumacocha",NA,NA,-13.3268863
"1260",-273,2223,-3.178892436,"pumacocha",NA,NA,-13.12311098
"1261",-271,2221,-3.386489177,"pumacocha",NA,NA,-13.03540584
"1262",-268,2218,-3.632900925,"pumacocha",NA,NA,-12.98209946
"1263",-266,2216,-3.702303114,"pumacocha",NA,NA,-12.94541434
"1264",-264,2214,-3.893523579,"pumacocha",NA,NA,-13.01646732
"1265",-261,2211,-4.359350128,"pumacocha",NA,NA,-13.27789667
"1266",-259,2209,-4.213517046,"pumacocha",NA,NA,-12.95680103
"1267",-257,2207,-3.949188967,"pumacocha",NA,NA,-12.8553999
"1268",-254,2204,-3.969946523,"pumacocha",NA,NA,-12.91661038
"1269",-252,2202,-3.798537693,"pumacocha",NA,NA,-12.89059079
"1270",-249,2199,-3.840534244,"pumacocha",NA,NA,-12.69391822
"1271",-247,2197,-3.87352879,"pumacocha",NA,NA,-12.6522473
"1272",-245,2195,-4.276667261,"pumacocha",NA,NA,-12.8165913
"1273",-242,2192,-3.968222551,"pumacocha",NA,NA,-13.42289606
"1274",-240,2190,-3.78049746,"pumacocha",NA,NA,-13.16843487
"1275",-238,2188,-3.422446709,"pumacocha",NA,NA,-13.04737041
"1276",-235,2185,-3.424415579,"pumacocha",NA,NA,-13.28178513
"1277",-233,2183,-2.901574073,"pumacocha",NA,NA,-14.05121806
"1278",-231,2181,-3.205126615,"pumacocha",NA,NA,-14.98190104
