"","sites_AD","0_AD","100_AD","200_AD","300_AD","400_AD","500_AD","600_AD","700_AD","800_AD","900_AD","1000_AD","1100_AD","1200_AD","1300_AD","1400_AD","1500_AD","1600_AD","1700_AD","1710_AD","1720_AD","1730_AD","1740_AD","1750_AD","1760_AD","1770_AD","1780_AD","1790_AD","1800_AD","1810_AD","1820_AD","1830_AD","1840_AD","1850_AD","1860_AD","1870_AD","1880_AD","1890_AD","1900_AD","1910_AD","1920_AD","1930_AD","1940_AD","1950_AD","1960_AD","1970_AD","1980_AD","1990_AD","2000_AD"
"80","JunnPln_Jn10,TdS2",29.7179527282715,31.5168609619141,33.4246597290039,35.4479446411133,37.5937042236328,39.8693542480469,42.2827529907227,44.8422393798828,47.5566635131836,53.5012435913086,59.4445266723633,63.4074974060059,67.3704681396484,71.3334350585938,75.2964019775391,79.2593688964844,25.759859085083,29.73264503479,28.9585266113281,28.1571025848389,27.328950881958,26.4768695831299,25.6013603210449,24.7054805755615,23.7907905578613,22.8596038818359,21.9144515991211,20.958080291748,19.99342918396,19.0236282348633,21.2281894683838,23.2078762054443,25.2983436584473,27.6717929840088,29.6586799621582,32.028621673584,34.4728126525879,36.9760818481445,39.5205688476562,55.2374305725098,76.9130172729492,106.675651550293,147.355651855469,225.137435913086,301.784698486328,364.709167480469,327.166229248047,322.065673828125
"81","JunnPln_Jn14,PR.1",30.7635707855225,32.6257705688477,34.6006965637207,36.6951713562012,38.9164276123047,41.272144317627,43.7704582214355,46.4200019836426,49.2299308776855,55.3836708068848,61.5360679626465,65.6384735107422,69.7408752441406,73.8432769775391,77.945686340332,82.0480880737305,26.6662120819092,30.7787799835205,30.2794036865234,29.7380065917969,29.1541175842285,28.5296592712402,27.864164352417,27.1599731445312,26.4178771972656,25.6395721435547,24.8270854949951,23.9827861785889,23.1093883514404,22.2099475860596,25.0334205627441,27.6436672210693,30.4372463226318,33.6282005310059,36.4058494567871,39.7109832763672,43.1719970703125,46.7734413146973,50.4957313537598,71.2882537841797,100.262229919434,140.461029052734,195.979370117188,302.443542480469,409.493347167969,499.861114501953,452.922821044922,450.353118896484
"82","JunnPln_Jn7,SPdP1",4.30731296539307,4.56804609298706,4.84456205368042,5.13781642913818,5.44882202148438,5.77865409851074,6.12845134735107,6.49942302703857,6.89285087585449,7.75445699691772,8.61587524414062,9.19026660919189,9.76465892791748,10.3390502929688,10.91344165802,11.4878339767456,3.73362755775452,4.3094425201416,4.22016048431396,4.12577486038208,4.02629470825195,3.92206001281738,3.81307768821716,3.69973802566528,3.58221411705017,3.46079897880554,3.3358256816864,3.20766663551331,3.07673478126526,2.9434802532196,3.30252242088318,3.63022232055664,3.97882580757141,4.37587785720825,4.71568393707275,5.1203088760376,5.54114723205566,5.97597599029541,6.42208671569824,9.0250883102417,12.6352214813232,17.6203022003174,24.4725856781006,37.5946273803711,50.6687622070312,61.5679664611816,55.5317878723145,54.9645462036133
"83","JunnPln_Jnn12,Ch1",0.461958885192871,0.489922493696213,0.519578814506531,0.551030337810516,0.584385693073273,0.619760096073151,0.657275855541229,0.69706255197525,0.739257633686066,0.831664800643921,0.924072027206421,0.985676825046539,1.04728162288666,1.10888636112213,1.17049121856689,1.23209595680237,0.400431215763092,0.46218729019165,0.543226897716522,0.637086033821106,0.745493769645691,0.870350003242493,1.01372957229614,1.17788302898407,1.36523365974426,1.57836937904358,1.82002937793732,2.09308409690857,2.40050649642944,2.74533629417419,3.68154668807983,4.83604574203491,6.33325719833374,8.32157611846924,10.7131385803223,14.4962663650513,22.5089378356934,30.0470790863037,35.2693481445312,41.1737976074219,48.451171875,58.3114013671875,56.9534950256348,67.8477401733398,106.136260986328,150.198287963867,195.038986206055,243.288375854492
"84","JunnPln_Jnn1,CR.1",526.610656738281,558.48779296875,592.294555664062,628.147766113281,666.171264648438,706.496398925781,749.262512207031,794.617370605469,842.717712402344,948.057434082031,1053.39709472656,1123.62353515625,1193.85009765625,1264.07653808594,1334.30297851562,1404.52954101562,456.472076416016,526.871032714844,511.618194580078,495.725494384766,479.253845214844,462.268127441406,444.836639404297,427.030639648438,408.923675537109,390.591125488281,372.109313964844,353.555206298828,335.005462646484,316.535888671875,350.700317382812,380.605163574219,411.803283691406,447.040344238281,475.484405517578,531.562255859375,681.916809082031,752.067932128906,729.341125488281,703.448974609375,683.90283203125,680.0205078125,548.740905761719,540.083312988281,698.019592285156,816.107238769531,875.552307128906,902.319702148438
"85","JunnPln_Jnn2,Wrs1",100.949722290039,107.060478210449,113.541137695312,120.414093017578,127.703079223633,135.433288574219,143.631423950195,152.325820922852,161.546524047852,181.739837646484,201.933151245117,215.395355224609,228.857574462891,242.319778442383,255.781982421875,269.244201660156,87.5043640136719,100.999633789062,101.36304473877,101.506324768066,101.422805786133,101.107208251953,100.55574798584,99.7662353515625,98.738151550293,97.4727554321289,95.9731216430664,94.2441711425781,92.2926864624023,90.1273422241211,103.201957702637,115.756286621094,129.442810058594,145.228881835938,159.646987915039,184.457702636719,244.563827514648,278.763610839844,279.400939941406,278.514587402344,279.851684570312,287.589965820312,239.848617553711,243.976959228516,325.89208984375,393.796295166016,436.641143798828,465.073059082031
"86","JunnPln_Jnn2,Wrs2",100.949722290039,107.060478210449,113.541137695312,120.414093017578,127.703079223633,135.433288574219,143.631423950195,152.325820922852,161.546524047852,181.739837646484,201.933151245117,215.395355224609,228.857574462891,242.319778442383,255.781982421875,269.244201660156,87.5043640136719,100.999633789062,101.36304473877,101.506324768066,101.422805786133,101.107208251953,100.55574798584,99.7662353515625,98.738151550293,97.4727554321289,95.9731216430664,94.2441711425781,92.2926864624023,90.1273422241211,103.201957702637,115.756286621094,129.442810058594,145.228881835938,159.646987915039,184.457702636719,244.563827514648,278.763610839844,279.400939941406,278.514587402344,279.851684570312,287.589965820312,239.848617553711,243.976959228516,325.89208984375,393.796295166016,436.641143798828,465.073059082031
"87","JunnPln_Jnn2,Wrs3",100.949722290039,107.060478210449,113.541137695312,120.414093017578,127.703079223633,135.433288574219,143.631423950195,152.325820922852,161.546524047852,181.739837646484,201.933151245117,215.395355224609,228.857574462891,242.319778442383,255.781982421875,269.244201660156,87.5043640136719,100.999633789062,101.36304473877,101.506324768066,101.422805786133,101.107208251953,100.55574798584,99.7662353515625,98.738151550293,97.4727554321289,95.9731216430664,94.2441711425781,92.2926864624023,90.1273422241211,103.201957702637,115.756286621094,129.442810058594,145.228881835938,159.646987915039,184.457702636719,244.563827514648,278.763610839844,279.400939941406,278.514587402344,279.851684570312,287.589965820312,239.848617553711,243.976959228516,325.89208984375,393.796295166016,436.641143798828,465.073059082031
"88","JunnPln_Jnn3,sp21",100.949722290039,107.060478210449,113.541137695312,120.414093017578,127.703079223633,135.433288574219,143.631423950195,152.325820922852,161.546524047852,181.739837646484,201.933151245117,215.395355224609,228.857574462891,242.319778442383,255.781982421875,269.244201660156,87.5043640136719,100.999633789062,101.36304473877,101.506324768066,101.422805786133,101.107208251953,100.55574798584,99.7662353515625,98.738151550293,97.4727554321289,95.9731216430664,94.2441711425781,92.2926864624023,90.1273422241211,103.201957702637,115.756286621094,129.442810058594,145.228881835938,159.646987915039,184.457702636719,244.563827514648,278.763610839844,279.400939941406,278.514587402344,279.851684570312,287.589965820312,239.848617553711,243.976959228516,325.89208984375,393.796295166016,436.641143798828,465.073059082031
"89","JunnPln_Jnn4,Ons1",0.306406825780869,0.324954450130463,0.344624817371368,0.36548587679863,0.387609720230103,0.411072790622711,0.435956120491028,0.462345719337463,0.490332752466202,0.551624357700348,0.612915933132172,0.653777003288269,0.694638073444366,0.735499083995819,0.776360154151917,0.817221224308014,0.265596896409988,0.306558310985565,0.361023992300034,0.424240976572037,0.497414261102676,0.581872522830963,0.679071843624115,0.79059761762619,0.918163478374481,1.06360757350922,1.22888398170471,1.41605079174042,1.62725174427032,1.86469209194183,2.50554156303406,3.29777789115906,4.327308177948,5.69712829589844,7.34897661209106,9.96382331848145,15.5018863677979,20.7344017028809,24.3863277435303,28.5252590179443,33.6335487365723,40.5584716796875,39.6924743652344,47.3786735534668,74.2627487182617,105.300857543945,137.008666992188,171.240982055664
"90","JunnPln_Jnn4,Ons2",0.306406825780869,0.324954450130463,0.344624817371368,0.36548587679863,0.387609720230103,0.411072790622711,0.435956120491028,0.462345719337463,0.490332752466202,0.551624357700348,0.612915933132172,0.653777003288269,0.694638073444366,0.735499083995819,0.776360154151917,0.817221224308014,0.265596896409988,0.306558310985565,0.361023992300034,0.424240976572037,0.497414261102676,0.581872522830963,0.679071843624115,0.79059761762619,0.918163478374481,1.06360757350922,1.22888398170471,1.41605079174042,1.62725174427032,1.86469209194183,2.50554156303406,3.29777789115906,4.327308177948,5.69712829589844,7.34897661209106,9.96382331848145,15.5018863677979,20.7344017028809,24.3863277435303,28.5252590179443,33.6335487365723,40.5584716796875,39.6924743652344,47.3786735534668,74.2627487182617,105.300857543945,137.008666992188,171.240982055664
"91","JunnPln_Jnn5,Cns1",0.306406825780869,0.324954450130463,0.344624817371368,0.36548587679863,0.387609720230103,0.411072790622711,0.435956120491028,0.462345719337463,0.490332752466202,0.551624357700348,0.612915933132172,0.653777003288269,0.694638073444366,0.735499083995819,0.776360154151917,0.817221224308014,0.265596896409988,0.306558310985565,0.361023992300034,0.424240976572037,0.497414261102676,0.581872522830963,0.679071843624115,0.79059761762619,0.918163478374481,1.06360757350922,1.22888398170471,1.41605079174042,1.62725174427032,1.86469209194183,2.50554156303406,3.29777789115906,4.327308177948,5.69712829589844,7.34897661209106,9.96382331848145,15.5018863677979,20.7344017028809,24.3863277435303,28.5252590179443,33.6335487365723,40.5584716796875,39.6924743652344,47.3786735534668,74.2627487182617,105.300857543945,137.008666992188,171.240982055664
"92","JunnPln_Jnn5,Cns2",0.306406825780869,0.324954450130463,0.344624817371368,0.36548587679863,0.387609720230103,0.411072790622711,0.435956120491028,0.462345719337463,0.490332752466202,0.551624357700348,0.612915933132172,0.653777003288269,0.694638073444366,0.735499083995819,0.776360154151917,0.817221224308014,0.265596896409988,0.306558310985565,0.361023992300034,0.424240976572037,0.497414261102676,0.581872522830963,0.679071843624115,0.79059761762619,0.918163478374481,1.06360757350922,1.22888398170471,1.41605079174042,1.62725174427032,1.86469209194183,2.50554156303406,3.29777789115906,4.327308177948,5.69712829589844,7.34897661209106,9.96382331848145,15.5018863677979,20.7344017028809,24.3863277435303,28.5252590179443,33.6335487365723,40.5584716796875,39.6924743652344,47.3786735534668,74.2627487182617,105.300857543945,137.008666992188,171.240982055664
"93","JunnPln_Jnn6,CR.1",479.566589355469,508.596069335938,539.382751464844,572.033020019531,606.659729003906,643.382446289062,682.328125,723.631286621094,767.434631347656,863.363952636719,959.293273925781,1023.24621582031,1087.19909667969,1151.15197753906,1215.10485839844,1279.05773925781,415.693756103516,479.8037109375,459.993743896484,440.041687011719,420.015014648438,399.981384277344,380.008270263672,360.162231445312,340.508575439453,321.110687255859,302.029693603516,283.32373046875,265.047821044922,247.253219604492,270.459228515625,289.792358398438,309.562774658203,331.781585693359,348.408294677734,384.550140380859,487.053771972656,530.333679199219,507.772827148438,483.523956298828,464.115905761719,455.617828369141,362.988342285156,352.72216796875,450.076385498047,519.5322265625,550.293029785156,559.911010742188
"94","JunnPln_Jnn6,CR.2",479.566589355469,508.596069335938,539.382751464844,572.033020019531,606.659729003906,643.382446289062,682.328125,723.631286621094,767.434631347656,863.363952636719,959.293273925781,1023.24621582031,1087.19909667969,1151.15197753906,1215.10485839844,1279.05773925781,415.693756103516,479.8037109375,459.993743896484,440.041687011719,420.015014648438,399.981384277344,380.008270263672,360.162231445312,340.508575439453,321.110687255859,302.029693603516,283.32373046875,265.047821044922,247.253219604492,270.459228515625,289.792358398438,309.562774658203,331.781585693359,348.408294677734,384.550140380859,487.053771972656,530.333679199219,507.772827148438,483.523956298828,464.115905761719,455.617828369141,362.988342285156,352.72216796875,450.076385498047,519.5322265625,550.293029785156,559.911010742188
"95","JunnPln_Jnn8,UpB1",29.5607261657715,31.3501148223877,33.2478218078613,35.2604026794434,37.3948097229004,39.6584167480469,42.0590476989746,44.6049957275391,47.3050537109375,53.218189239502,59.1300277709961,63.0720291137695,67.014030456543,70.9560317993164,74.8980331420898,78.8400344848633,25.623571395874,29.5753402709961,28.7660427093506,27.9318103790283,27.0733222961426,26.1934490203857,25.2927780151367,24.3744201660156,23.4399852752686,22.4918193817139,21.5324783325195,20.5646991729736,19.5914058685303,18.6156902313232,20.7446537017822,22.6483268737793,24.6547298431396,26.9310302734375,28.8253707885742,31.0862846374512,33.4129447937012,35.7903861999512,38.2011260986328,53.3204612731934,74.1425857543945,102.692962646484,141.660766601562,216.141418457031,289.330993652344,349.182037353516,312.810394287109,307.513793945312
"96","JunnPln_Jnn8,UpB2",29.5607261657715,31.3501148223877,33.2478218078613,35.2604026794434,37.3948097229004,39.6584167480469,42.0590476989746,44.6049957275391,47.3050537109375,53.218189239502,59.1300277709961,63.0720291137695,67.014030456543,70.9560317993164,74.8980331420898,78.8400344848633,25.623571395874,29.5753402709961,28.7660427093506,27.9318103790283,27.0733222961426,26.1934490203857,25.2927780151367,24.3744201660156,23.4399852752686,22.4918193817139,21.5324783325195,20.5646991729736,19.5914058685303,18.6156902313232,20.7446537017822,22.6483268737793,24.6547298431396,26.9310302734375,28.8253707885742,31.0862846374512,33.4129447937012,35.7903861999512,38.2011260986328,53.3204612731934,74.1425857543945,102.692962646484,141.660766601562,216.141418457031,289.330993652344,349.182037353516,312.810394287109,307.513793945312
"97","JunnPln_Jnn9,dbS1",35.807861328125,37.9754066467285,40.2741584777832,42.7120628356934,45.2975387573242,48.0395202636719,50.9474830627441,54.0314712524414,57.3021392822266,64.4649047851562,71.626106262207,76.4011840820312,81.1762542724609,85.9513320922852,90.7264022827148,95.5014801025391,31.0386581420898,35.8255653381348,36.8141708374023,37.7663993835449,38.6740531921387,39.531421661377,40.329044342041,41.060791015625,41.7178497314453,42.2922554016113,42.7761650085449,43.1620254516602,43.4426879882812,43.6115798950195,51.3452796936035,59.2245864868164,68.1142196655273,78.6071624755859,88.8905715942383,101.279426574707,115.010848999023,130.155349731445,146.772064208984,216.437637329102,317.964202880859,465.289001464844,678.114990234375,1093.10864257812,1545.9375,1971.15356445312,1865.61218261719,1937.65490722656
"98","JunnPln_Jnn9,dbS2",35.807861328125,37.9754066467285,40.2741584777832,42.7120628356934,45.2975387573242,48.0395202636719,50.9474830627441,54.0314712524414,57.3021392822266,64.4649047851562,71.626106262207,76.4011840820312,81.1762542724609,85.9513320922852,90.7264022827148,95.5014801025391,31.0386581420898,35.8255653381348,36.8141708374023,37.7663993835449,38.6740531921387,39.531421661377,40.329044342041,41.060791015625,41.7178497314453,42.2922554016113,42.7761650085449,43.1620254516602,43.4426879882812,43.6115798950195,51.3452796936035,59.2245864868164,68.1142196655273,78.6071624755859,88.8905715942383,101.279426574707,115.010848999023,130.155349731445,146.772064208984,216.437637329102,317.964202880859,465.289001464844,678.114990234375,1093.10864257812,1545.9375,1971.15356445312,1865.61218261719,1937.65490722656
"99","JunnPln_L.Alcc,s3",588.145385742188,623.747436523438,661.504516601562,701.547180175781,744.013671875,789.050842285156,836.814208984375,887.468811035156,941.189697265625,1058.83837890625,1176.48718261719,1254.91955566406,1333.35205078125,1411.78454589844,1490.21704101562,1568.64953613281,509.811096191406,588.436157226562,589.849914550781,589.980041503906,588.792297363281,586.260986328125,582.368774414062,577.107971191406,570.48046875,562.498474121094,553.1845703125,542.571838378906,530.704040527344,517.635375976562,592.021728515625,663.249084472656,740.785217285156,830.136840820312,911.464477539062,1051.8603515625,1392.95104980469,1585.84973144531,1587.58190917969,1580.66027832031,1586.35668945312,1628.27954101562,1356.359375,1378.06176757812,1838.55249023438,2218.994140625,2457.48852539062,2614.38989257812
"100","JunnPln_L.Ccch,s",5.53708505630493,5.87225961685181,6.22772359848022,6.6047043800354,7.00450468063354,7.42850637435913,7.878173828125,8.35506057739258,8.86081504821777,9.96841716766357,11.075777053833,11.8141622543335,12.552547454834,13.2909326553345,14.0293169021606,14.7677021026611,4.79960823059082,5.53982257843018,5.51129293441772,5.47368431091309,5.4266209602356,5.37016820907593,5.30394506454468,5.22810220718384,5.14250040054321,5.04718112945557,4.94225978851318,4.82793235778809,4.70448064804077,4.57227659225464,5.21154928207397,5.81974601745605,6.48000621795654,7.23994731903076,7.92619323730469,8.74310779571533,9.61211681365967,10.5312023162842,11.4972763061523,16.4142093658447,23.3453884124756,33.0735855102539,46.6656723022461,72.8271255493164,99.7142868041992,123.089668273926,112.786773681641,113.409355163574
"101","JunnPln_L.Jnn,cn1",0,0,0,0,0,0,0,0,0,0,0.102431453764439,0.109260216355324,0.116088978946209,0.122917748987675,0.12974651157856,0.136575266718864,0,0,0,0,0.127802431583405,0.172708749771118,0.232939049601555,0.31354808807373,0.421164005994797,0.564472317695618,0.754807353019714,1.00690519809723,1.33984911441803,1.7782529592514,2.76786375045776,4.22083806991577,6.41781139373779,9.79182720184326,14.6389455795288,22.0509757995605,33.1053237915039,49.5305976867676,73.8426742553711,143.962463378906,279.6064453125,540.933898925781,1042.26281738281,2221.21044921875,4153.08447265625,7000.86669921875,8760.021484375,12028.5341796875
"102","JunnPln_L.Jnn,cn4",0,0,0,0,0,0,0,0,0,0,0.102431453764439,0.109260216355324,0.116088978946209,0.122917748987675,0.12974651157856,0.136575266718864,0,0,0,0,0.127802431583405,0.172708749771118,0.232939049601555,0.31354808807373,0.421164005994797,0.564472317695618,0.754807353019714,1.00690519809723,1.33984911441803,1.7782529592514,2.76786375045776,4.22083806991577,6.41781139373779,9.79182720184326,14.6389455795288,22.0509757995605,33.1053237915039,49.5305976867676,73.8426742553711,143.962463378906,279.6064453125,540.933898925781,1042.26281738281,2221.21044921875,4153.08447265625,7000.86669921875,8760.021484375,12028.5341796875
"103","JunnPln_L.Jnn,sh3",0.306406825780869,0.324954450130463,0.344624817371368,0.36548587679863,0.387609720230103,0.411072790622711,0.435956120491028,0.462345719337463,0.490332752466202,0.551624357700348,0.612915933132172,0.653777003288269,0.694638073444366,0.735499083995819,0.776360154151917,0.817221224308014,0.265596896409988,0.306558310985565,0.361023992300034,0.424240976572037,0.497414261102676,0.581872522830963,0.679071843624115,0.79059761762619,0.918163478374481,1.06360757350922,1.22888398170471,1.41605079174042,1.62725174427032,1.86469209194183,2.50554156303406,3.29777789115906,4.327308177948,5.69712829589844,7.34897661209106,9.96382331848145,15.5018863677979,20.7344017028809,24.3863277435303,28.5252590179443,33.6335487365723,40.5584716796875,39.6924743652344,47.3786735534668,74.2627487182617,105.300857543945,137.008666992188,171.240982055664
"104","JunnPln_L.Jnn,sh4",0.306406825780869,0.324954450130463,0.344624817371368,0.36548587679863,0.387609720230103,0.411072790622711,0.435956120491028,0.462345719337463,0.490332752466202,0.551624357700348,0.612915933132172,0.653777003288269,0.694638073444366,0.735499083995819,0.776360154151917,0.817221224308014,0.265596896409988,0.306558310985565,0.361023992300034,0.424240976572037,0.497414261102676,0.581872522830963,0.679071843624115,0.79059761762619,0.918163478374481,1.06360757350922,1.22888398170471,1.41605079174042,1.62725174427032,1.86469209194183,2.50554156303406,3.29777789115906,4.327308177948,5.69712829589844,7.34897661209106,9.96382331848145,15.5018863677979,20.7344017028809,24.3863277435303,28.5252590179443,33.6335487365723,40.5584716796875,39.6924743652344,47.3786735534668,74.2627487182617,105.300857543945,137.008666992188,171.240982055664
"105","JunnPln_L.Llcc,s1",29.7179527282715,31.5168609619141,33.4246597290039,35.4479446411133,37.5937042236328,39.8693542480469,42.2827529907227,44.8422393798828,47.5566635131836,53.5012435913086,59.4445266723633,63.4074974060059,67.3704681396484,71.3334350585938,75.2964019775391,79.2593688964844,25.759859085083,29.73264503479,28.9585266113281,28.1571025848389,27.328950881958,26.4768695831299,25.6013603210449,24.7054805755615,23.7907905578613,22.8596038818359,21.9144515991211,20.958080291748,19.99342918396,19.0236282348633,21.2281894683838,23.2078762054443,25.2983436584473,27.6717929840088,29.6586799621582,32.028621673584,34.4728126525879,36.9760818481445,39.5205688476562,55.2374305725098,76.9130172729492,106.675651550293,147.355651855469,225.137435913086,301.784698486328,364.709167480469,327.166229248047,322.065673828125
"106","JunnPln_L.Llcc,s2",29.7179527282715,31.5168609619141,33.4246597290039,35.4479446411133,37.5937042236328,39.8693542480469,42.2827529907227,44.8422393798828,47.5566635131836,53.5012435913086,59.4445266723633,63.4074974060059,67.3704681396484,71.3334350585938,75.2964019775391,79.2593688964844,25.759859085083,29.73264503479,28.9585266113281,28.1571025848389,27.328950881958,26.4768695831299,25.6013603210449,24.7054805755615,23.7907905578613,22.8596038818359,21.9144515991211,20.958080291748,19.99342918396,19.0236282348633,21.2281894683838,23.2078762054443,25.2983436584473,27.6717929840088,29.6586799621582,32.028621673584,34.4728126525879,36.9760818481445,39.5205688476562,55.2374305725098,76.9130172729492,106.675651550293,147.355651855469,225.137435913086,301.784698486328,364.709167480469,327.166229248047,322.065673828125
"107","JunnPln_L.Pc,12d1",123.317764282227,130.782516479492,138.699142456055,147.094970703125,155.9990234375,165.44206237793,175.45671081543,186.077590942383,197.341354370117,222.009033203125,246.676696777344,263.121826171875,279.566925048828,296.012054443359,312.457153320312,328.902252197266,106.89323425293,123.37873840332,130.767120361328,138.296249389648,145.932266235352,153.637145996094,161.368743896484,169.080871582031,176.723495483398,184.242980957031,191.582458496094,198.682220458984,205.48030090332,211.913131713867,256.264038085938,303.558715820312,358.487854003906,424.764221191406,493.121643066406,601.711791992188,842.524108886719,1014.20233154297,1073.53149414062,1130.142578125,1199.25524902344,1301.53491210938,1146.35131835938,1231.48107910156,1737.20532226562,2216.90625,2595.96459960938,2920.07299804688
"108","JunnPln_L.Pc,ins1",123.317764282227,130.782516479492,138.699142456055,147.094970703125,155.9990234375,165.44206237793,175.45671081543,186.077590942383,197.341354370117,222.009033203125,246.676696777344,263.121826171875,279.566925048828,296.012054443359,312.457153320312,328.902252197266,106.89323425293,123.37873840332,130.767120361328,138.296249389648,145.932266235352,153.637145996094,161.368743896484,169.080871582031,176.723495483398,184.242980957031,191.582458496094,198.682220458984,205.48030090332,211.913131713867,256.264038085938,303.558715820312,358.487854003906,424.764221191406,493.121643066406,601.711791992188,842.524108886719,1014.20233154297,1073.53149414062,1130.142578125,1199.25524902344,1301.53491210938,1146.35131835938,1231.48107910156,1737.20532226562,2216.90625,2595.96459960938,2920.07299804688
"109","JunnPln_L.Pc,ins2",123.317764282227,130.782516479492,138.699142456055,147.094970703125,155.9990234375,165.44206237793,175.45671081543,186.077590942383,197.341354370117,222.009033203125,246.676696777344,263.121826171875,279.566925048828,296.012054443359,312.457153320312,328.902252197266,106.89323425293,123.37873840332,130.767120361328,138.296249389648,145.932266235352,153.637145996094,161.368743896484,169.080871582031,176.723495483398,184.242980957031,191.582458496094,198.682220458984,205.48030090332,211.913131713867,256.264038085938,303.558715820312,358.487854003906,424.764221191406,493.121643066406,601.711791992188,842.524108886719,1014.20233154297,1073.53149414062,1130.142578125,1199.25524902344,1301.53491210938,1146.35131835938,1231.48107910156,1737.20532226562,2216.90625,2595.96459960938,2920.07299804688
"110","JunnPln_L.Prn,cn",5.11848163604736,5.42831707000732,5.75690746307373,6.10538864135742,6.4749641418457,6.86691093444824,7.28258371353149,7.72341823577881,8.19093704223633,9.21480464935303,10.2384481430054,10.9210109710693,11.6035737991333,12.2861375808716,12.9687004089355,13.6512641906738,4.43675756454468,5.12101221084595,4.9989972114563,4.8716778755188,4.73912048339844,4.60177707672119,4.4597053527832,4.31340932846069,4.16313409805298,4.00926160812378,3.85221481323242,3.69245791435242,3.53049445152283,3.36686539649963,3.76555991172791,4.12606620788574,4.5079288482666,4.94204235076904,5.30890703201294,5.74613428115845,6.19866895675659,6.66387367248535,7.13860321044922,10.0001773834229,13.9559125900269,19.400276184082,26.8592300415039,41.129997253418,55.257640838623,66.930793762207,60.1772041320801,59.3734283447266
"111","JunnPln_L.Prn,sh1",5.11848163604736,5.42831707000732,5.75690746307373,6.10538864135742,6.4749641418457,6.86691093444824,7.28258371353149,7.72341823577881,8.19093704223633,9.21480464935303,10.2384481430054,10.9210109710693,11.6035737991333,12.2861375808716,12.9687004089355,13.6512641906738,4.43675756454468,5.12101221084595,4.9989972114563,4.8716778755188,4.73912048339844,4.60177707672119,4.4597053527832,4.31340932846069,4.16313409805298,4.00926160812378,3.85221481323242,3.69245791435242,3.53049445152283,3.36686539649963,3.76555991172791,4.12606620788574,4.5079288482666,4.94204235076904,5.30890703201294,5.74613428115845,6.19866895675659,6.66387367248535,7.13860321044922,10.0001773834229,13.9559125900269,19.400276184082,26.8592300415039,41.129997253418,55.257640838623,66.930793762207,60.1772041320801,59.3734283447266
"112","JunnPln_L.Prn,sh2",5.11848163604736,5.42831707000732,5.75690746307373,6.10538864135742,6.4749641418457,6.86691093444824,7.28258371353149,7.72341823577881,8.19093704223633,9.21480464935303,10.2384481430054,10.9210109710693,11.6035737991333,12.2861375808716,12.9687004089355,13.6512641906738,4.43675756454468,5.12101221084595,4.9989972114563,4.8716778755188,4.73912048339844,4.60177707672119,4.4597053527832,4.31340932846069,4.16313409805298,4.00926160812378,3.85221481323242,3.69245791435242,3.53049445152283,3.36686539649963,3.76555991172791,4.12606620788574,4.5079288482666,4.94204235076904,5.30890703201294,5.74613428115845,6.19866895675659,6.66387367248535,7.13860321044922,10.0001773834229,13.9559125900269,19.400276184082,26.8592300415039,41.129997253418,55.257640838623,66.930793762207,60.1772041320801,59.3734283447266
"113","JunnPln_L.Tl,shr2",5.68976545333862,6.03418207168579,6.39944744110107,6.78682327270508,7.19764804840088,7.63334083557129,8.09540748596191,8.58544445037842,9.10514450073242,10.2432870864868,11.3811817169189,12.1399269104004,12.8986721038818,13.6574182510376,14.416163444519,15.1749086380005,4.93195295333862,5.69257831573486,5.70727872848511,5.71238803863525,5.70728921890259,5.69181394577026,5.66531705856323,5.62770938873291,5.57858896255493,5.51774120330811,5.44503164291382,5.3604154586792,5.26394557952881,5.1557822227478,5.92231273651123,6.66485834121704,7.47867631912231,8.42067909240723,9.29049301147461,10.3276700973511,11.4424228668213,12.6339540481567,13.9001264572144,19.9989032745361,28.6648502349854,40.9253387451172,58.1930236816406,91.5227355957031,126.286125183105,157.102188110352,145.071197509766,147.005752563477
"114","JunnPln_L.Yncc,s1",5.53708505630493,5.87225961685181,6.22772359848022,6.6047043800354,7.00450468063354,7.42850637435913,7.878173828125,8.35506057739258,8.86081504821777,9.96841716766357,11.075777053833,11.8141622543335,12.552547454834,13.2909326553345,14.0293169021606,14.7677021026611,4.79960823059082,5.53982257843018,5.51129293441772,5.47368431091309,5.4266209602356,5.37016820907593,5.30394506454468,5.22810220718384,5.14250040054321,5.04718112945557,4.94225978851318,4.82793235778809,4.70448064804077,4.57227659225464,5.21154928207397,5.81974601745605,6.48000621795654,7.23994731903076,7.92619323730469,8.74310779571533,9.61211681365967,10.5312023162842,11.4972763061523,16.4142093658447,23.3453884124756,33.0735855102539,46.6656723022461,72.8271255493164,99.7142868041992,123.089668273926,112.786773681641,113.409355163574
