"","calBP","PrDens"
"938",2063,0.0550358531201719
"939",2062,0.0552174847015433
"940",2061,0.0553982289112745
"941",2060,0.0555655581222102
"942",2059,0.0557467713529107
"943",2058,0.0559269719694272
"944",2057,0.0560963421916094
"945",2056,0.0562747781243947
"946",2055,0.0564522337280312
"947",2054,0.0565265694666966
"948",2053,0.0566007990203847
"949",2052,0.0566749304859428
"950",2051,0.0567489720763845
"951",2050,0.0568229321108273
"952",2049,0.0568968190043195
"953",2048,0.0569706412575581
"954",2047,0.0570344088061143
"955",2046,0.0571084511095018
"956",2045,0.0571824416749036
"957",2044,0.057373022015012
"958",2043,0.0575725918225305
"959",2042,0.0577712333607731
"960",2041,0.0579690606306628
"961",2040,0.0581661926664456
"962",2039,0.0582403899060557
"963",2038,0.0583143496679212
"964",2037,0.0583880838373317
"965",2036,0.0584616048207323
"966",2035,0.0585349255305018
"967",2034,0.0583395864887077
"968",2033,0.0581435551173427
"969",2032,0.057946691611396
"970",2031,0.0577488630070345
"971",2030,0.0575499436926898
"972",2029,0.0574252103864478
"973",2028,0.0573000198037321
"974",2027,0.057174346153601
"975",2026,0.0570684291429025
"976",2025,0.0569430761978698
"977",2024,0.0570427128778399
"978",2023,0.0571324618071316
"979",2022,0.0572224341347149
"980",2021,0.0573223115830176
"981",2020,0.0574219871935001
"982",2019,0.0576703870950845
"983",2018,0.057917843346291
"984",2017,0.058164591992092
"985",2016,0.058410875529252
"986",2015,0.0586569415415612
"987",2014,0.0589875860760445
"988",2013,0.0593204151245591
"989",2012,0.0596260200478408
"990",2011,0.0599543378005607
"991",2010,0.0602754192311487
"992",2009,0.060688194746694
"993",2008,0.0611065208598793
"994",2007,0.0615214455109526
"995",2006,0.0619545475723256
"996",2005,0.0623956698022234
"997",2004,0.0629282523695575
"998",2003,0.0634735857426045
"999",2002,0.0640322469901484
"1000",2001,0.0646044233112728
"1001",2000,0.0651898641344221
"1002",1999,0.0657222132208339
"1003",1998,0.0662644460785525
"1004",1997,0.0668174227257284
"1005",1996,0.0673785314676082
"1006",1995,0.0679358147110012
"1007",1994,0.0683046742820861
"1008",1993,0.0686824822195676
"1009",1992,0.0690479362621832
"1010",1991,0.0694202299837656
"1011",1990,0.0697781167814685
"1012",1989,0.069993495469358
"1013",1988,0.07021657229311
"1014",1987,0.0704368250081027
"1015",1986,0.0706539552904001
"1016",1985,0.0708676624199399
"1017",1984,0.0708942861695994
"1018",1983,0.0709206696528697
"1019",1982,0.0709468096276883
"1020",1981,0.0709727028853759
"1021",1980,0.0709983462516234
"1022",1979,0.0709072644105854
"1023",1978,0.0708156338335349
"1024",1977,0.0707234755991227
"1025",1976,0.0706308106501255
"1026",1975,0.0705376597849595
"1027",1974,0.0703499827280897
"1028",1973,0.0701606076154437
"1029",1972,0.0699797449128799
"1030",1971,0.0697876836490115
"1031",1970,0.0695944007909534
"1032",1969,0.0694325072996934
"1033",1968,0.0692699552337711
"1034",1967,0.0691068278562745
"1035",1966,0.0689432064716834
"1036",1965,0.0687696136559831
"1037",1964,0.0687050335325775
"1038",1963,0.068640190004271
"1039",1962,0.0685750947892073
"1040",1961,0.0685097595686501
"1041",1960,0.0684441959807535
"1042",1959,0.0683452811982912
"1043",1958,0.068236095940092
"1044",1957,0.0681369195941195
"1045",1956,0.0680374832362186
"1046",1955,0.0679378142165808
"1047",1954,0.0677389203161197
"1048",1953,0.0675507933711086
"1049",1952,0.0673534800328408
"1050",1951,0.0671569091273817
"1051",1950,0.0669611524883129
"1052",1949,0.0668630304241758
"1053",1948,0.0667650549955108
"1054",1947,0.0666672366969961
"1055",1946,0.0665799338860886
"1056",1945,0.0664827732126753
"1057",1944,0.0665151388806001
"1058",1943,0.0665475258910801
"1059",1942,0.0665799338860886
"1060",1941,0.0666123625033705
"1061",1940,0.0666346672793107
"1062",1939,0.0668946067273003
"1063",1938,0.0671560180508341
"1064",1937,0.0674187353484878
"1065",1936,0.0676726139978512
"1066",1935,0.0679378142165808
"1067",1934,0.0685124006177446
"1068",1933,0.069074526746791
"1069",1932,0.0696415611355789
"1070",1931,0.0701788324216437
"1071",1930,0.0707126505027952
"1072",1929,0.0712033737327398
"1073",1928,0.0716794267793356
"1074",1927,0.0721363056527582
"1075",1926,0.0725695890166271
"1076",1925,0.0729760237998095
"1077",1924,0.0731681718293508
"1078",1923,0.0733627574762169
"1079",1922,0.0735394497576934
"1080",1921,0.0737075336207869
"1081",1920,0.073877557392426
"1082",1919,0.0739831922886195
"1083",1918,0.0740854431328374
"1084",1917,0.0741842046308072
"1085",1916,0.0742793729101938
"1086",1915,0.0743708457330827
"1087",1914,0.0743915874762018
"1088",1913,0.0744113969354267
"1089",1912,0.0744302721113747
"1090",1911,0.0744482113029327
"1091",1910,0.0744652131069776
"1092",1909,0.0744812764178726
"1093",1908,0.0744964004267454
"1094",1907,0.0745105846205478
"1095",1906,0.0745238287809006
"1096",1905,0.0745361329827274
"1097",1904,0.0745719558812099
"1098",1903,0.0746062610603957
"1099",1902,0.0746390373024682
"1100",1901,0.0746702738180924
"1101",1900,0.0746999602532623
"1102",1899,0.0747590240990356
"1103",1898,0.074813802939762
"1104",1897,0.0748642211312535
"1105",1896,0.074910206357964
"1106",1895,0.0749516898155928
"1107",1894,0.0749751167485558
"1108",1893,0.0749864362558274
"1109",1892,0.0749856617803831
"1110",1891,0.0749728361927474
"1111",1890,0.0749383246754858
"1112",1889,0.0749262486054845
"1113",1888,0.0748989449304881
"1114",1887,0.074856395520963
"1115",1886,0.0747986277646584
"1116",1885,0.0747257150814231
"1117",1884,0.0746490685759832
"1118",1883,0.0745637963989693
"1119",1882,0.0744700345511304
"1120",1881,0.0743679332015253
"1121",1880,0.0742576562849766
"1122",1879,0.074150469844586
"1123",1878,0.07403476758688
"1124",1877,0.073910710527181
"1125",1876,0.0737784759988891
"1126",1875,0.0736288943033191
"1127",1874,0.0734636480526898
"1128",1873,0.0732921859750159
"1129",1872,0.0731148182873014
"1130",1871,0.0729318601936725
"1131",1870,0.0727436308798845
"1132",1869,0.0725850041596737
"1133",1868,0.072422401168707
"1134",1867,0.0722560053683786
"1135",1866,0.0720860027666656
"1136",1865,0.0719125815487777
"1137",1864,0.0718306993538584
"1138",1863,0.0717475824077077
"1139",1862,0.0716632589705515
"1140",1861,0.0715777578781117
"1141",1860,0.071491108520029
"1142",1859,0.0715880535102265
"1143",1858,0.0716845588284439
"1144",1857,0.0717805922707912
"1145",1856,0.0718761212794189
"1146",1855,0.0719711129665896
"1147",1854,0.0722292398495951
"1148",1853,0.072478308434353
"1149",1852,0.0727176775796882
"1150",1851,0.0729467293023075
"1151",1850,0.0731648716538541
"1152",1849,0.0732859475754901
"1153",1848,0.0734037075092533
"1154",1847,0.0735180546006084
"1155",1846,0.0736288943033191
"1156",1845,0.0737361345110077
"1157",1844,0.0736070114111517
"1158",1843,0.0734727314093688
"1159",1842,0.0733334549415439
"1160",1841,0.0731893473940626
"1161",1840,0.0730405787723075
"1162",1839,0.0727030925284291
"1163",1838,0.0723463815558928
"1164",1837,0.0719723476888828
"1165",1836,0.0715829441959104
"1166",1835,0.0711801575728455
"1167",1834,0.0707202549197449
"1168",1833,0.0702616448418704
"1169",1832,0.0697963339483631
"1170",1831,0.0693377018610327
"1171",1830,0.0688674617628719
"1172",1829,0.068387533864545
"1173",1828,0.0679185903793061
"1174",1827,0.0674522745074179
"1175",1826,0.066990366325776
"1176",1825,0.0665344703966568
"1177",1824,0.0661784154170548
"1178",1823,0.0658269715637614
"1179",1822,0.0654708610246463
"1180",1821,0.0651315036229991
"1181",1820,0.0647984488147768
"1182",1819,0.06456940266264
"1183",1818,0.0643347965150211
"1184",1817,0.0640943637402853
"1185",1816,0.0638683863645651
"1186",1815,0.0636464092810298
"1187",1814,0.063492873806273
"1188",1813,0.0633316305796602
"1189",1812,0.0631829347009868
"1190",1811,0.0630362768049315
"1191",1810,0.0628915442698238
"1192",1809,0.0627909830223245
"1193",1808,0.0626912885356209
"1194",1807,0.0625924477243895
"1195",1806,0.0624944463315604
"1196",1805,0.062397268956103
"1197",1804,0.0623731014535441
"1198",1803,0.062348984156334
"1199",1802,0.0623249167914863
"1200",1801,0.0623008990818341
"1201",1800,0.0622769307460598
"1202",1799,0.0622735091865467
"1203",1798,0.0622701174563482
"1204",1797,0.0622667563291398
"1205",1796,0.0622634265720576
"1206",1795,0.0622601289455221
"1207",1794,0.062283999187853
"1208",1793,0.062307920207418
"1209",1792,0.0623318922959172
"1210",1791,0.0623559157408232
"1211",1790,0.0623799908253504
"1212",1789,0.0623559157408232
"1213",1788,0.0623318922959172
"1214",1787,0.062307920207418
"1215",1786,0.062283999187853
"1216",1785,0.0622601289455221
"1217",1784,0.0620944336356756
"1218",1783,0.0619215987123246
"1219",1782,0.0617610698459663
"1220",1781,0.0616026352381581
"1221",1780,0.0614461625929188
"1222",1779,0.0614239614442274
"1223",1778,0.0614017970688321
"1224",1777,0.061379669043204
"1225",1776,0.061357576940925
"1226",1775,0.0613355203327256
"1227",1774,0.061627787878663
"1228",1773,0.0619275438592576
"1229",1772,0.0622462384585552
"1230",1771,0.0625642281506289
"1231",1770,0.0628915442698238
"1232",1769,0.063250494881811
"1233",1768,0.0636317181725302
"1234",1767,0.0640145168986537
"1235",1766,0.0644199753196312
"1236",1765,0.0648175358588876
"1237",1764,0.0650221461898387
"1238",1763,0.0652296696038714
"1239",1762,0.0654400777332817
"1240",1761,0.0656637490311638
"1241",1760,0.0658803659113348
"1242",1759,0.0657479586821832
"1243",1758,0.0656161141158537
"1244",1757,0.0654752048445443
"1245",1756,0.0653451177057909
"1246",1755,0.0652158046119832
"1247",1754,0.0648028822653549
"1248",1753,0.0644132678158543
"1249",1752,0.0640182973792244
"1250",1751,0.06364651328492
"1251",1750,0.0632765569822816
"1252",1749,0.0628663220283357
"1253",1748,0.0624700753623988
"1254",1747,0.0620869264159608
"1255",1746,0.0617067749294593
"1256",1745,0.0613471965917477
"1257",1744,0.0611686491139848
"1258",1743,0.0609925842169626
"1259",1742,0.0608187932070906
"1260",1741,0.0606470522520632
"1261",1740,0.0604771237339371
"1262",1739,0.0603496899425973
"1263",1738,0.0602235513291386
"1264",1737,0.0600985788565564
"1265",1736,0.0599746361860517
"1266",1735,0.0598421635391556
"1267",1734,0.0597196053317281
"1268",1733,0.0595961537668471
"1269",1732,0.0594716690777657
"1270",1731,0.0593569886477614
"1271",1730,0.0592303903223117
"1272",1729,0.0591036384638178
"1273",1728,0.0589758031993382
"1274",1727,0.0588575413638781
"1275",1726,0.0587186519964784
"1276",1725,0.0585887169838052
"1277",1724,0.0584595723893262
"1278",1723,0.0583293107887701
"1279",1722,0.0581978482775746
"1280",1721,0.0580651042300508
"1281",1720,0.05793100151205
"1282",1719,0.0577785641807462
"1283",1718,0.0576245306392859
"1284",1717,0.0574687102481537
"1285",1716,0.0573109185878145
"1286",1715,0.0571509786834629
"1287",1714,0.0569791891244492
"1288",1713,0.0568045957736514
"1289",1712,0.0566380076404233
"1290",1711,0.0564581482275137
"1291",1710,0.0562754465230267
"1292",1709,0.0559052683640457
"1293",1708,0.0555240217953832
"1294",1707,0.0551318728698111
"1295",1706,0.0547419526265554
"1296",1705,0.0543302737557059
"1297",1704,0.0535723288631183
"1298",1703,0.052795954247157
"1299",1702,0.051987050080734
"1300",1701,0.0511699834722458
"1301",1700,0.050339852704392
"1302",1699,0.0496711928286688
"1303",1698,0.0490024696190409
"1304",1697,0.0483376174494473
"1305",1696,0.0476805314312519
"1306",1695,0.0470263144117194
"1307",1694,0.0468417361913749
"1308",1693,0.0466593865237951
"1309",1692,0.0464793369148574
"1310",1691,0.0463016508759017
"1311",1690,0.0461263836968111
"1312",1689,0.0461298480909782
"1313",1688,0.0461333481251431
"1314",1687,0.0461368832643948
"1315",1686,0.0461404529689265
"1316",1685,0.0461440566941487
"1317",1684,0.0461705395044333
"1318",1683,0.0461971522035857
"1319",1682,0.0462238949243743
"1320",1681,0.0462507677575912
"1321",1680,0.0462777707520318
"1322",1679,0.0463016508759017
"1323",1678,0.04632581552644
"1324",1677,0.0463502662099973
"1325",1676,0.0463750041586267
"1326",1675,0.0464000303296406
"1327",1674,0.0464028966378107
"1328",1673,0.0464058008962933
"1329",1672,0.0464087426616867
"1330",1671,0.0464117214850876
"1331",1670,0.0464147369121782
"1332",1669,0.0464763326990778
"1333",1668,0.0465381122668472
"1334",1667,0.0466000726788856
"1335",1666,0.0466622109600921
"1336",1665,0.0467245240975543
"1337",1664,0.0468810518320534
"1338",1663,0.047038604617784
"1339",1662,0.0471971324632678
"1340",1661,0.0473565840938848
"1341",1660,0.0475169070232301
"1342",1659,0.0477513123645988
"1343",1658,0.0479776539458059
"1344",1657,0.0482057552775326
"1345",1656,0.0484354631477824
"1346",1655,0.0486666189583701
"1347",1654,0.0489016465839286
"1348",1653,0.049136577441607
"1349",1652,0.0493712025099754
"1350",1651,0.0496053168382035
"1351",1650,0.0498387203593007
"1352",1649,0.0500381843113353
"1353",1648,0.0502371598562975
"1354",1647,0.0504355412156689
"1355",1646,0.0506332249142545
"1356",1645,0.0508301100120558
"1357",1644,0.0509298702994628
"1358",1643,0.051029689503117
"1359",1642,0.0511295504189458
"1360",1641,0.0512294357118719
"1361",1640,0.0513293279296634
"1362",1639,0.0513650354257337
"1363",1638,0.0514007832800014
"1364",1637,0.0514365645239825
"1365",1636,0.0514723720948171
"1366",1635,0.0515081988426176
"1367",1634,0.0514063855566162
"1368",1633,0.0513046468384701
"1369",1632,0.0512030141084741
"1370",1631,0.0511015183646365
"1371",1630,0.0510001901327484
"1372",1629,0.050834995150667
"1373",1628,0.0506694594301862
"1374",1627,0.0505036411506244
"1375",1626,0.0503375989488675
"1376",1625,0.0501713918393039
"1377",1624,0.05003834726744
"1378",1623,0.0499052655807683
"1379",1622,0.0497721773124989
"1380",1621,0.0496391130315967
"1381",1620,0.0495061033163077
"1382",1619,0.0492729570749159
"1383",1618,0.0490397822981126
"1384",1617,0.0488067544598572
"1385",1616,0.0485740501617144
"1386",1615,0.0483418466012807
"1387",1614,0.0478201487714264
"1388",1613,0.0472973922219559
"1389",1612,0.046795379768053
"1390",1611,0.0463049039144945
"1391",1610,0.0458273417623046
"1392",1609,0.0455335341922878
"1393",1608,0.0452355574557178
"1394",1607,0.0449539576583485
"1395",1606,0.0446782726095954
"1396",1605,0.0444086969410236
"1397",1604,0.0444577677290502
"1398",1603,0.0445071754841073
"1399",1602,0.0445569221592767
"1400",1601,0.0446070095228386
"1401",1600,0.0446574391573406
"1402",1599,0.0446807804948027
"1403",1598,0.0447042556631523
"1404",1597,0.0447278654232025
"1405",1596,0.0447516104926024
"1406",1595,0.0447754915456134
"1407",1594,0.0444785230457726
"1408",1593,0.0441802603595617
"1409",1592,0.043891091540341
"1410",1591,0.0436203985734009
"1411",1590,0.0433576887095927
"1412",1589,0.0430754999142685
"1413",1588,0.0427926970255511
"1414",1587,0.0425301338452851
"1415",1586,0.0422764217513087
"1416",1585,0.0420312621280027
"1417",1584,0.0418886309100648
"1418",1583,0.0417378899200465
"1419",1582,0.0415902835853996
"1420",1581,0.0414357324622213
"1421",1580,0.0412941121694995
"1422",1579,0.0412020451948423
"1423",1578,0.0411113439117308
"1424",1577,0.0410219701768836
"1425",1576,0.0409338826574451
"1426",1575,0.0408470368654711
"1427",1574,0.0407822638658816
"1428",1573,0.0407177805739675
"1429",1572,0.0406535425309473
"1430",1571,0.0405796543366596
"1431",1570,0.0405159697008602
"1432",1569,0.0404184512981693
"1433",1568,0.0403216752087998
"1434",1567,0.0402255271458255
"1435",1566,0.0401203870606268
"1436",1565,0.040025782186946
"1437",1564,0.0398842714828873
"1438",1563,0.0397330788015219
"1439",1562,0.0395918589712508
"1440",1561,0.0394498992169069
"1441",1560,0.0392970093375261
"1442",1559,0.0392186489632042
"1443",1558,0.0391400993428704
"1444",1557,0.0390612793261632
"1445",1556,0.0389821068276533
"1446",1555,0.0389024989953941
"1447",1554,0.0389821068276533
"1448",1553,0.0390612793261632
"1449",1552,0.0391400993428704
"1450",1551,0.0392186489632042
"1451",1550,0.0392970093375261
"1452",1549,0.0392970093375261
"1453",1548,0.0392970093375261
"1454",1547,0.0392970093375261
"1455",1546,0.0392970093375261
"1456",1545,0.0392970093375261
"1457",1544,0.0391023458059533
"1458",1543,0.0389028945479685
"1459",1542,0.0386977234508563
"1460",1541,0.0384762871390207
"1461",1540,0.0382579493192709
"1462",1539,0.0379597560357393
"1463",1538,0.0376371412816491
"1464",1537,0.0372990303891291
"1465",1536,0.0369543847123814
"1466",1535,0.0365906641423939
"1467",1534,0.0362562374812041
"1468",1533,0.0359064617381652
"1469",1532,0.0355412957234165
"1470",1531,0.0351608987509701
"1471",1530,0.0347656318279803
"1472",1529,0.0344154161870206
"1473",1528,0.0340551522018004
"1474",1527,0.0336762459279959
"1475",1526,0.0332991059106352
"1476",1525,0.0329137080165051
"1477",1524,0.0326462614527111
"1478",1523,0.0323854180291016
"1479",1522,0.0321210997674648
"1480",1521,0.0318439256822777
"1481",1520,0.0315743566704134
"1482",1519,0.0313365014864998
"1483",1518,0.0310967384356267
"1484",1517,0.0308552972351085
"1485",1516,0.030612415960538
"1486",1515,0.0303683403200818
"1487",1514,0.0302281596541971
"1488",1513,0.0300883235095596
"1489",1512,0.0299488866032395
"1490",1511,0.0298099028915161
"1491",1510,0.0296714255064067
"1492",1509,0.0296020228602347
"1493",1508,0.0295326623887401
"1494",1507,0.0294633498693178
"1495",1506,0.0293940910738212
"1496",1505,0.0293248917671837
"1497",1504,0.029360581488138
"1498",1503,0.029396197757768
"1499",1502,0.0294317381625548
"1500",1501,0.0294672003314943
"1501",1500,0.0295025819366762
"1502",1499,0.0295714014160508
"1503",1498,0.0296402655324934
"1504",1497,0.0297091686299278
"1505",1496,0.0297781050490478
"1506",1495,0.0298470691286641
"1507",1494,0.0298470691286641
"1508",1493,0.0298470691286641
"1509",1492,0.0298470691286641
"1510",1491,0.0298470691286641
"1511",1490,0.0298470691286641
"1512",1489,0.0297775897769322
"1513",1488,0.0297079344147361
"1514",1487,0.0296381117116063
"1515",1486,0.0295681305005746
"1516",1485,0.029497999774133
"1517",1484,0.0293951382926839
"1518",1483,0.0292927280377795
"1519",1482,0.029190791580007
"1520",1481,0.0290893510021908
"1521",1480,0.0289884278853577
"1522",1479,0.0288842660731824
"1523",1478,0.0287800418883658
"1524",1477,0.0286757809613027
"1525",1476,0.0285715091996434
"1526",1475,0.0284672527656865
"1527",1474,0.0283680854058857
"1528",1473,0.0282695594023091
"1529",1472,0.0281716935962689
"1530",1471,0.0280745062362034
"1531",1470,0.0279780149688964
"1532",1469,0.0279416231973814
"1533",1468,0.0279052116393982
"1534",1467,0.0278687832089745
"1535",1466,0.0278323408479064
"1536",1465,0.027795887524775
"1537",1464,0.0278323408479064
"1538",1463,0.0278687832089745
"1539",1462,0.0279052116393982
"1540",1461,0.0279416231973814
"1541",1460,0.0279780149688964
"1542",1459,0.0279747793424192
"1543",1458,0.0279715753597352
"1544",1457,0.0279684034264802
"1545",1456,0.0279652639470574
"1546",1455,0.0279621573245142
"1547",1454,0.027862257746964
"1548",1453,0.0277627732238228
"1549",1452,0.0276637213421345
"1550",1451,0.0275651194911708
"1551",1450,0.0274669848537255
"1552",1449,0.0274343800721931
"1553",1448,0.0274018297134076
"1554",1447,0.0273693343975638
"1555",1446,0.0273469114623137
"1556",1445,0.0273145869315859
"1557",1444,0.0274669848537255
"1558",1443,0.0276308032022018
"1559",1442,0.027795887524775
"1560",1441,0.0279621573245142
"1561",1440,0.0281295306014601
"1562",1439,0.028196770250926
"1563",1438,0.0282641677335889
"1564",1437,0.0283317176228392
"1565",1436,0.0283994144620215
"1566",1435,0.0284672527656865
"1567",1434,0.028233178948596
"1568",1433,0.0280016986987868
"1569",1432,0.0277730290646352
"1570",1431,0.027547377699791
"1571",1430,0.0273351327008261
"1572",1429,0.0270126463161316
"1573",1428,0.0266955806554147
"1574",1427,0.0263845781132023
"1575",1426,0.0260802534254763
"1576",1425,0.0257831898091036
"1577",1424,0.0255620865135373
"1578",1423,0.0253470299264474
"1579",1422,0.0251381581890477
"1580",1421,0.024935587876855
"1581",1420,0.0247394140038869
"1582",1419,0.0245109139435389
"1583",1418,0.0242901339706725
"1584",1417,0.0240772973747134
"1585",1416,0.0238626420699975
"1586",1415,0.0236670148259967
"1587",1414,0.0234746599811672
"1588",1413,0.0232926249383878
"1589",1412,0.0231207766126067
"1590",1411,0.0229589377413499
"1591",1410,0.022816948052381
"1592",1409,0.0226608028994803
"1593",1408,0.0225146619419096
"1594",1407,0.0223690250672565
"1595",1406,0.0222434619902208
"1596",1405,0.022127166678529
"1597",1404,0.0220451464342462
"1598",1403,0.0219683261549274
"1599",1402,0.0218965049319517
"1600",1401,0.0218294710853163
"1601",1400,0.0217670030960978
"1602",1399,0.0217520726945578
"1603",1398,0.0217374096160899
"1604",1397,0.0217230101495148
"1605",1396,0.021708870554557
"1606",1395,0.0216949870627918
"1607",1394,0.0217374096160899
"1608",1393,0.0217822045018479
"1609",1392,0.0218294710853163
"1610",1391,0.0218793061459407
"1611",1390,0.0219318036497841
"1612",1389,0.0219776510764349
"1613",1388,0.0220254615229555
"1614",1387,0.0220752842272569
"1615",1386,0.022127166678529
"1616",1385,0.0221811545313357
"1617",1384,0.0221225279866549
"1618",1383,0.0220666751346272
"1619",1382,0.0220134892359865
"1620",1381,0.0219628611268761
"1621",1380,0.0219146795180368
"1622",1379,0.0218388400482787
"1623",1378,0.0217686453017542
"1624",1377,0.0217037712660974
"1625",1376,0.0216438818688769
"1626",1375,0.0215886306892189
"1627",1374,0.0215286765645593
"1628",1373,0.0214646482391301
"1629",1372,0.0214066926759244
"1630",1371,0.0213633093184379
"1631",1370,0.0213238650333354
"1632",1369,0.0212893226832632
"1633",1368,0.0212569307375507
"1634",1367,0.0212261837166783
"1635",1366,0.0211965847818188
"1636",1365,0.0211676481576411
"1637",1364,0.0211446577553804
"1638",1363,0.0211116715590322
"1639",1362,0.0210886066686064
"1640",1361,0.0210649669149029
"1641",1360,0.0210405408419504
"1642",1359,0.0210221657428209
"1643",1358,0.0209927358446332
"1644",1357,0.0209615732794606
"1645",1356,0.0209284388467689
"1646",1355,0.0208931105943176
"1647",1354,0.0208390138692288
"1648",1353,0.0207919370316447
"1649",1352,0.0207410776833975
"1650",1351,0.0206768006689687
"1651",1350,0.0206187917790363
"1652",1349,0.0205778411037222
"1653",1348,0.0205349144442073
"1654",1347,0.0204899828670475
"1655",1346,0.0204430241155084
"1656",1345,0.0203940225504765
"1657",1344,0.0203796454575001
"1658",1343,0.0203651007062943
"1659",1342,0.0203503882246841
"1660",1341,0.0203355079830768
"1661",1340,0.0203204599942471
"1662",1339,0.0203417436799836
"1663",1338,0.0203627484076954
"1664",1337,0.0203834661379792
"1665",1336,0.0204038890230886
"1666",1335,0.0204240094218221
"1667",1334,0.0204591434130692
"1668",1333,0.0204931849676546
"1669",1332,0.0205261383005322
"1670",1331,0.0205580094031663
"1671",1330,0.0205888060582882
"1672",1329,0.0205948372673471
"1673",1328,0.0206008259615352
"1674",1327,0.0206067722291372
"1675",1326,0.0206126761613452
"1676",1325,0.0206185378522614
"1677",1324,0.0205676567322655
"1678",1323,0.0205139372632554
"1679",1322,0.0204573817446736
"1680",1321,0.0203980043192064
"1681",1320,0.0203358305775656
"1682",1319,0.0202419106061108
"1683",1318,0.0201524007903214
"1684",1317,0.0200474674833398
"1685",1316,0.0199367753735517
"1686",1315,0.0198108064663377
"1687",1314,0.0196769753069571
"1688",1313,0.0195376244793136
"1689",1312,0.0193835559496749
"1690",1311,0.0192262981335196
"1691",1310,0.0190754822599302
"1692",1309,0.0188763488620948
"1693",1308,0.0186708894509817
"1694",1307,0.0184605110277502
"1695",1306,0.0182466730623388
"1696",1305,0.018042275096536
"1697",1304,0.0177394200654887
"1698",1303,0.0174324871498182
"1699",1302,0.0171445655758653
"1700",1301,0.0168804352538025
"1701",1300,0.0166340916842481
"1702",1299,0.0164354952722391
"1703",1298,0.0162518939803363
"1704",1297,0.0160847089497591
"1705",1296,0.0159351751947419
"1706",1295,0.0158161280558452
"1707",1294,0.0157646825408355
"1708",1293,0.0157173659265857
"1709",1292,0.0156742481363212
"1710",1291,0.0156460059669399
"1711",1290,0.015612460775694
"1712",1289,0.0155957479169508
"1713",1288,0.0155804212174679
"1714",1287,0.0155569074318868
"1715",1286,0.0155352605616278
"1716",1285,0.015525020870533
"1717",1284,0.0155161642940895
"1718",1283,0.0155087001381998
"1719",1282,0.0155134982560691
"1720",1281,0.0155093971220377
"1721",1280,0.015506739889765
"1722",1279,0.0154964930525133
"1723",1278,0.0155164260317942
"1724",1277,0.0155347739608923
"1725",1276,0.0155618814233869
"1726",1275,0.0156101476925757
"1727",1274,0.015728104275
"1728",1273,0.0158950623355292
"1729",1272,0.0161151311855073
"1730",1271,0.016393626875391
"1731",1270,0.016737316056677
"1732",1269,0.0171370453148854
"1733",1268,0.0176265465182896
"1734",1267,0.0182028410854638
"1735",1266,0.0188676572712524
"1736",1265,0.019641103850671
"1737",1264,0.0199830873098787
"1738",1263,0.020344503852548
"1739",1262,0.0207508247734281
"1740",1261,0.0211548918311872
"1741",1260,0.0215796171663729
"1742",1259,0.0217110830151578
"1743",1258,0.0218444193512026
"1744",1257,0.0219796254433957
"1745",1256,0.0221166993107992
"1746",1255,0.0222556376866514
"1747",1254,0.0221628051341847
"1748",1253,0.0220708006658915
"1749",1252,0.0219796254433957
"1750",1251,0.0218892803696752
"1751",1250,0.0217997660937007
"1752",1249,0.0217110830151578
"1753",1248,0.0216232312892464
"1754",1247,0.0215362108315504
"1755",1246,0.0214500213229748
"1756",1245,0.0213646622147419
"1757",1244,0.021379250654039
"1758",1243,0.0213939766190514
"1759",1242,0.0214088374453906
"1760",1241,0.0214238304569305
"1761",1240,0.0214389529671645
"1762",1239,0.0214664296459738
"1763",1238,0.0214942308497218
"1764",1237,0.021522360117593
"1765",1236,0.0215508210217668
"1766",1235,0.0215796171663729
"1767",1234,0.021637846339562
"1768",1233,0.0216964175369248
"1769",1232,0.0217553225407966
"1770",1231,0.0218145529457452
"1771",1230,0.0218741001667646
"1772",1229,0.0219036195591733
"1773",1228,0.0219334765600015
"1774",1227,0.0219636747681242
"1775",1226,0.0219942178096434
"1776",1225,0.0220251093364748
"1777",1224,0.0220396939539614
"1778",1223,0.0220544045920199
"1779",1222,0.0220692383371456
"1780",1221,0.0220841922727698
"1781",1220,0.0220992634807728
"1782",1219,0.0218589845278742
"1783",1218,0.0216238556051075
"1784",1217,0.0213939766190514
"1785",1216,0.0211694314416387
"1786",1215,0.02095028803424
"1787",1214,0.0204801469691435
"1788",1213,0.0200183466970674
"1789",1212,0.0196079552783021
"1790",1211,0.0192247297295101
"1791",1210,0.0188676572712524
"1792",1209,0.0185241017435156
"1793",1208,0.0182057461066824
"1794",1207,0.0179010959405012
"1795",1206,0.0176302744691745
"1796",1205,0.0173808559448881
"1797",1204,0.0172679088204183
"1798",1203,0.0171481057958418
"1799",1202,0.0170445647529659
"1800",1201,0.0169453385571618
"1801",1200,0.0168502983058311
"1802",1199,0.0168815210482874
"1803",1198,0.0169131995989785
"1804",1197,0.0169453385571618
"1805",1196,0.0169779425812499
"1806",1195,0.0170110163882211
"1807",1194,0.0172297929984027
"1808",1193,0.0174552797024515
"1809",1192,0.0176995196479747
"1810",1191,0.0179635512096689
"1811",1190,0.0182596596798544
"1812",1189,0.0188161791446265
"1813",1188,0.0194477701388269
"1814",1187,0.0201598557097276
"1815",1186,0.0209836616122982
"1816",1185,0.0218741001667646
"1817",1184,0.0233412425604601
"1818",1183,0.0250018757235261
"1819",1182,0.0268185234378847
"1820",1181,0.0287468142101962
